"unitName","ID","Damage (Item) (Client)","Damage Photo","Remark","Created Date","Staff Name","Updated Date","Owner"
"afbf3358-b955-44bb-9116-968f8acac503","27979325-9965-469c-968e-4ed514747753","/damage/27979325-9965-469c-968e-4ed514747753","[{""type"":""image"",""src"":""wix:image://v1/125e83_7c0a3a55b41d427bbf5a130603f122ef~mv2.jpg/IMG20251214123036.jpg#originWidth=3120&originHeight=4160""}]","futon digunakan ",2025-12-14T04:32:35Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-14T04:32:35Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"e79b78bb-1296-4c91-8f80-b4626c60127f","28a34a5d-c4a9-4a1b-bf8b-7eb443bc0945","/damage/28a34a5d-c4a9-4a1b-bf8b-7eb443bc0945","[{""type"":""image"",""src"":""wix:image://v1/1986f9_201eed45ad3546c5bd0554c54af18f32~mv2.jpg/17674101772092939731236933725339.jpg#originWidth=3000&originHeight=4000""}]","Paip bocor ",2026-01-03T03:16:54Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-01-03T03:16:54Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"afbf3358-b955-44bb-9116-968f8acac503","2993820a-c5ae-4c0d-a156-88a7b0d17143","/damage/2993820a-c5ae-4c0d-a156-88a7b0d17143","[{""type"":""image"",""src"":""wix:image://v1/1986f9_929631b36d794955930f7158d8567447~mv2.jpg/17674153370958009807572427844519.jpg#originWidth=3000&originHeight=4000""}]","Kaki meja patah",2026-01-03T04:42:35Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-01-03T04:42:35Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"65fde177-a9cb-47ff-b3e4-b2c71a040d41","2a1064ee-88a4-4ac1-a50a-5ed7eddb0275","/damage/2a1064ee-88a4-4ac1-a50a-5ed7eddb0275","[{""description"":"""",""slug"":""tc_08263.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_956120902c354ea1a7b500fbe415cd76~mv2.jpeg/tc_08263.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_08263.jpeg"",""type"":""image"",""settings"":{}}]","pemicit bidet patah",2025-08-16T04:43:00Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"c349dbab-79e2-4376-a757-853866db538f","2a7aa544-e7c7-48fa-8694-e35927f991a0","/damage/2a7aa544-e7c7-48fa-8694-e35927f991a0","[{""type"":""image"",""src"":""wix:image://v1/125e83_b375b39acf954cfdb00c2d919793fe00~mv2.jpg/IMG20260201172055.jpg#originWidth=3120&originHeight=4160""}]","toilet pecah",2026-02-01T09:22:59Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-02-01T09:22:59Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"afbf3358-b955-44bb-9116-968f8acac503","2b73b124-6ba3-449c-9cbd-c26f8351445a","/damage/2b73b124-6ba3-449c-9cbd-c26f8351445a","[{""description"":"""",""slug"":""vid20250713170554.mp4_0"",""thumbnail"":""125e83_71570a63dc8b4d8fbedce1c4d2b6d652f001.jpg"",""alt"":"""",""src"":""wix:video://v1/125e83_71570a63dc8b4d8fbedce1c4d2b6d652/vid20250713170554.mp4#posterUri=125e83_71570a63dc8b4d8fbedce1c4d2b6d652f001.jpg&posterWidth=1080&posterHeight=1920"",""title"":""VID20250713170554.mp4"",""type"":""video""}]","lampu tak boleh on",2025-07-13T09:10:54Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f40871b1-514a-4878-a6f7-3282265f4459","2d5c3158-af5a-45fd-9eeb-dc264c3a1056","/damage/2d5c3158-af5a-45fd-9eeb-dc264c3a1056","[{""type"":""image"",""src"":""wix:image://v1/125e83_2b9c81e9ffb94cb3ba5d0611a1408137~mv2.jpg/IMG20251220113213.jpg#originWidth=3120&originHeight=4160""}]","futon set digunakan ",2025-12-20T04:56:02Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-20T04:56:02Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"83a99cd5-cc88-436f-8022-66a38fbb0975","2dc29a55-57c4-4d23-b4b8-e7ceebac907c","/damage/2dc29a55-57c4-4d23-b4b8-e7ceebac907c","[{""type"":""image"",""src"":""wix:image://v1/125e83_6f919a4b374a4e30a8690c8e4afbf950~mv2.jpg/IMG20260101174550.jpg#originWidth=3120&originHeight=4160""}]","toilet rusak",2026-01-01T09:46:49Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-01-01T09:46:49Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"966b0b3b-2af9-4108-8745-8e59376c3d30","307c315a-47d6-44fe-b429-0b484d6587c5","/damage/307c315a-47d6-44fe-b429-0b484d6587c5","[{""type"":""image"",""src"":""wix:image://v1/125e83_b218d121b4aa4198866ce17cf682447a~mv2.jpg/IMG20251221160734.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_33ad9d54a78d476495affdcfe56304a6~mv2.jpg/IMG20251221160725.jpg#originWidth=4160&originHeight=3120""},{""type"":""image"",""src"":""wix:image://v1/125e83_38df64a2c2cf47199c2a2e9abe218f66~mv2.jpg/IMG20251221160634.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_065e942056264a709ca0edbb5426a090~mv2.jpg/IMG20251221160628.jpg#originWidth=4160&originHeight=3120""}]","b.sheet, duvet, pillow, dinding kena coret. kesan tak boleh hilang",2025-12-21T08:10:43Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-21T08:10:43Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"fd77432f-cb35-4472-8a69-be0567e20e5b","30f92e14-3863-45c1-b304-bb705c32c095","/damage/30f92e14-3863-45c1-b304-bb705c32c095","[{""description"":"""",""slug"":""tc_06320.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_794d968563f14f0f9c9830afeb7d41ad~mv2.jpeg/tc_06320.jpeg#originWidth=4032&originHeight=3024"",""title"":""TC_06320.jpeg"",""type"":""image"",""settings"":{}}]","kanvas penutup kolam koyak",2025-06-07T06:10:45Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"175d593b-e90e-4e2d-a2e6-de437fe8d8a5","31551dd7-758b-40e8-94e3-5e5b431cfc65","/damage/31551dd7-758b-40e8-94e3-5e5b431cfc65","[{""description"":"""",""slug"":""img20250929123348.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_62d14b074c514257abfd469308797a31~mv2.jpg/img20250929123348.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250929123348.jpg"",""type"":""image"",""settings"":{}}]","futon set digunakan ",2025-09-29T04:57:51Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"1c18ff01-5bd9-4bf9-bc02-0f1107e5c928","31d5d17e-e6b3-44ed-9dfc-a50ee6079186","/damage/31d5d17e-e6b3-44ed-9dfc-a50ee6079186","[{""src"":""wix:image://v1/125e83_ba3ebbf9a1874dc7993824f797c74f2c~mv2.jpg/IMG_20260420_155434_481.jpg#originWidth=2448&originHeight=3264"",""type"":""image""}]","paip tandas luar bocor",2026-04-20T08:16:30Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-04-20T08:16:30Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"420373be-f2f7-4be3-ba25-87f78fbe2197","31fb3032-6da3-4351-87c1-a150ca8381de","/damage/31fb3032-6da3-4351-87c1-a150ca8381de","[{""description"":"""",""slug"":""img20250905140135.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_96cf3d6cc6984f65a14b186ab1b073b8~mv2.jpg/img20250905140135.jpg#originWidth=4160&originHeight=3120"",""title"":""IMG20250905140135.jpg"",""type"":""image"",""settings"":{}}]","sofa ada kesan tak boleh hilang",2025-09-05T06:03:42Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"bea8a637-1d5a-4638-94fd-cb8261537223","32d2e8be-069c-4888-aa29-d332d67c59d4","/damage/32d2e8be-069c-4888-aa29-d332d67c59d4","[{""description"":"""",""slug"":""tc_00204.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/dd66f5_7bf9ce91b2e04f7fb3905dd0b1d0f62b~mv2.jpeg/tc_00204.jpeg#originWidth=1280&originHeight=720"",""title"":""TC_00204.jpeg"",""type"":""image"",""settings"":{}}]","the table was broken",2025-06-03T06:42:46Z,"8a9133e2-5f72-452d-b08e-9ceb35cf6928",2025-11-24T10:55:33Z,"dd66f559-c125-4033-99f1-dfe141342d6b"
"641f3358-5526-4c96-b461-c5241abe3e24","3506a3a8-c6ec-4e1a-8d4a-c84938513d2b","/damage/3506a3a8-c6ec-4e1a-8d4a-c84938513d2b","[{""description"":"""",""slug"":""img-20250601-wa0068.jpg_0"",""alt"":"""",""src"":""wix:image://v1/587dc5_fd37e069e5a84429a5188fa603785476~mv2.jpg/img-20250601-wa0068.jpg#originWidth=2560&originHeight=1440"",""title"":""IMG-20250601-WA0068.jpg"",""type"":""image"",""settings"":{}}]","Pillow ,duvet  di guna guest",2025-06-01T07:40:47Z,"effbc0cb-90ad-49cf-b25a-a20bf1c505d2",2025-11-24T10:55:33Z,"587dc58f-e948-4d26-930b-5778734774dd"
"65fde177-a9cb-47ff-b3e4-b2c71a040d41","373e3cbb-14a4-4c44-965d-fbd3bc10ebde","/damage/373e3cbb-14a4-4c44-965d-fbd3bc10ebde","[{""description"":"""",""slug"":""20250629_105928.jpg_0"",""alt"":"""",""src"":""wix:image://v1/e20380_70c3961faef4460fa393f8506a971e54~mv2.jpg/20250629_105928.jpg#originWidth=3120&originHeight=4160"",""title"":""20250629_105928.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""20250629_105935.jpg_0"",""alt"":"""",""src"":""wix:image://v1/e20380_f824ee114f68477b8514081cdc6f8c75~mv2.jpg/20250629_105935.jpg#originWidth=3120&originHeight=4160"",""title"":""20250629_105935.jpg"",""type"":""image"",""settings"":{}}]","Betshet guest buka, duvet innet basah",2025-06-29T03:05:47Z,"a99c9c3f-dcb7-409a-a511-c77c3f13f212",2025-11-24T10:55:33Z,"e20380fa-6663-46ee-9cc7-099288438f86"
"0bc2ed1c-55f2-470a-addb-3e077d482296","3856922a-1a2a-40d5-8680-c7ecd2fe241f","/damage/3856922a-1a2a-40d5-8680-c7ecd2fe241f","[{""description"":"""",""slug"":""img_20250601_151331.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0e4acb_c1d64fd2c6964dbea0f3c9b0985b46f3~mv2.jpg/img_20250601_151331.jpg#originWidth=3060&originHeight=4080"",""title"":""IMG_20250601_151331.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""img_20250601_150818.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0e4acb_59dfb2ced9f94687b366d2a5abe9da70~mv2.jpg/img_20250601_150818.jpg#originWidth=3060&originHeight=4080"",""title"":""IMG_20250601_150818.jpg"",""type"":""image"",""settings"":{}}]","Lampu tidur rosak .dah tak boleh pakai penutup nya",2025-06-01T07:21:35Z,"f81bbe07-8e95-4371-8853-688121a7a5f8",2025-11-24T10:55:33Z,"0e4acb5d-00bb-4522-9ebd-dcc7ec0dc7c5"
"966b0b3b-2af9-4108-8745-8e59376c3d30","386d27c6-b7ee-44b0-98db-b786a1511572","/damage/386d27c6-b7ee-44b0-98db-b786a1511572","[{""description"":"""",""slug"":""img20250924133235.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_493e745904e04708a5c6114f62ac56e4~mv2.jpg/img20250924133235.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250924133235.jpg"",""type"":""image"",""settings"":{}}]","cover battery smart door hilang",2025-09-24T05:54:57Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"a997a89e-27f2-48f9-a944-c46afa484d74","39036dca-db8a-4d8c-ad51-4ce73a335fd2","/damage/39036dca-db8a-4d8c-ad51-4ce73a335fd2","[{""description"":"""",""slug"":""img20251117101216.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_4c326af354964185ac24707d26e70035~mv2.jpg/img20251117101216.jpg#originWidth=4160&originHeight=3120"",""title"":""IMG20251117101216.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""img20251117101200.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_c5bd5b2b30d64cf8b9f908e12dadc530~mv2.jpg/img20251117101200.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20251117101200.jpg"",""type"":""image"",""settings"":{}}]","meja dan tempat letak remote rusak",2025-11-17T02:18:17Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"5c7511cd-bece-4ac1-b3d0-9d93cb139012","394b0a44-5ce8-4c98-9d7c-ddf43efce5f7","/damage/394b0a44-5ce8-4c98-9d7c-ddf43efce5f7","[{""description"":"""",""slug"":""img_20250824_142635.jpg_0"",""alt"":"""",""src"":""wix:image://v1/d37dcf_73370b49342546afa7609ca5e462991d~mv2.jpg/img_20250824_142635.jpg#originWidth=1920&originHeight=2560"",""title"":""IMG_20250824_142635.jpg"",""type"":""image"",""settings"":{}}]","Duvet iner Basah ada bau kencing rom master ",2025-08-24T06:51:01Z,"b779db7d-341a-42e9-b603-99d429a4b7ef",2025-11-24T10:55:33Z,"d37dcfe9-7d7f-410b-98a3-20948bc405c8"
"d9337f8d-df15-4082-8012-6450a5f428bc","3a3f2942-e477-4e31-a187-e1292584b7b5","/damage/3a3f2942-e477-4e31-a187-e1292584b7b5","[{""description"":"""",""slug"":""img20251031102946.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_784bc50a964846f6ae98d7cc198b5b92~mv2.jpg/img20251031102946.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20251031102946.jpg"",""type"":""image"",""settings"":{}}]","pipe rosak",2025-10-31T02:31:25Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"5e1a4ff7-3fab-4c25-bf05-d5aca74a508b","3af6f343-ef81-477f-b8c5-dd5151f60967","/damage/3af6f343-ef81-477f-b8c5-dd5151f60967","[{""type"":""image"",""src"":""wix:image://v1/1986f9_330c4f96a0a34102a9f0bce3ecf3d8be~mv2.jpg/17744123147086152868584196886561.jpg#originWidth=4000&originHeight=3000""}]","Cermin lepas ",2026-03-25T04:18:59Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-03-25T04:18:59Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"f40871b1-514a-4878-a6f7-3282265f4459","3c922f17-429b-4228-a12e-695d0ce58886","/damage/3c922f17-429b-4228-a12e-695d0ce58886","[{""description"":"""",""slug"":""img20250914131627.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_89cd22e7f7b7431ebe89ae7a67492b62~mv2.jpg/img20250914131627.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250914131627.jpg"",""type"":""image"",""settings"":{}}]","futon set digunakan ",2025-09-14T05:58:08Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"6edc0661-e3fb-4f72-a980-25ebefe85c09","3d2345f9-1cef-46cc-b231-0573c1dcd215","/damage/3d2345f9-1cef-46cc-b231-0573c1dcd215","[{""description"":"""",""slug"":""c2398779-b952-4ea0-b9fe-267131266c87.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_60f79b678e6a40ee90b53067a17522d3~mv2.jpeg/c2398779-b952-4ea0-b9fe-267131266c87.jpeg#originWidth=1440&originHeight=2560"",""title"":""c2398779-b952-4ea0-b9fe-267131266c87.jpeg"",""type"":""image"",""settings"":{}}]","chair ",2025-06-30T11:39:38Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"afbf3358-b955-44bb-9116-968f8acac503","3d9c2c42-9329-4136-9586-7ca584692fe2","/damage/3d9c2c42-9329-4136-9586-7ca584692fe2","[{""description"":"""",""slug"":""17606869175572093724727787052365.jpg_0"",""alt"":"""",""src"":""wix:image://v1/dd953b_1b26a9d67d674b86af1d2c5fd860e727~mv2.jpg/17606869175572093724727787052365.jpg#originWidth=3048&originHeight=4064"",""title"":""17606869175572093724727787052365.jpg"",""type"":""image"",""settings"":{}}]","Pisau patah",2025-10-17T07:42:17Z,"0a1594c0-4807-4346-92aa-4703cdcc09af",2025-11-24T10:55:33Z,"dd953bb7-1339-4fea-8cfd-7246be85d088"
"e79b78bb-1296-4c91-8f80-b4626c60127f","3fd7c1f1-8cce-42f8-a459-ff04931ae939","/damage/3fd7c1f1-8cce-42f8-a459-ff04931ae939","[{""description"":"""",""slug"":""img20250601173456.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_4e4312a3cfbd4194811af1b4742587de~mv2.jpg/img20250601173456.jpg#originWidth=1858&originHeight=4160"",""title"":""IMG20250601173456.jpg"",""type"":""image"",""settings"":{}}]","futon set kena guna guest ",2025-06-01T09:49:12Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"f40871b1-514a-4878-a6f7-3282265f4459","4175faf7-ada3-4280-a511-fec98a8e21d6","/damage/4175faf7-ada3-4280-a511-fec98a8e21d6","[{""type"":""image"",""src"":""wix:image://v1/125e83_e199563a32d14bfaaea6802c4571c861~mv2.jpg/IMG20251215143103.jpg#originWidth=3120&originHeight=4160""}]","paip toilet master room rusak",2025-12-15T06:37:51Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-15T06:37:51Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"afbf3358-b955-44bb-9116-968f8acac503","437ecab5-cd2a-4ac9-b406-97e0b24e1cb1","/damage/437ecab5-cd2a-4ac9-b406-97e0b24e1cb1","[{""description"":"""",""slug"":""img20250729131104.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_8240ef10ea46428d9923e6b21229a7bc~mv2.jpg/img20250729131104.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250729131104.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""img20250729131106.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_e1909c5e41ba46fbac6719457b8d6a45~mv2.jpg/img20250729131106.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250729131106.jpg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""img20250729131111.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_42c4cc9a001447a98d30c4bd93c32c39~mv2.jpg/img20250729131111.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250729131111.jpg"",""type"":""image"",""settings"":{}}]","karpet ada kesan",2025-07-29T05:22:32Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"afbf3358-b955-44bb-9116-968f8acac503","43c6e0f5-0ad7-45c9-9d2a-174f6200c963","/damage/43c6e0f5-0ad7-45c9-9d2a-174f6200c963","[{""type"":""image"",""src"":""wix:image://v1/125e83_36275c5dd14e478a8f80dd03aa49a19e~mv2.jpg/IMG20260201164705.jpg#originWidth=3120&originHeight=4160""}]","langsir lepas",2026-02-01T09:18:28Z,"922c42d8-1066-447a-ad7d-697514240e4a",2026-02-01T09:18:28Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"7dc1c669-f356-4bab-9acd-70440c31241d","43fc9a22-4f4c-4ea9-9065-23baa304a8e9","/damage/43fc9a22-4f4c-4ea9-9065-23baa304a8e9","[{""type"":""image"",""src"":""wix:image://v1/1986f9_293ffb24992d4846bb01d873a62d6257~mv2.jpg/17715757561604134817229623703289.jpg#originWidth=3000&originHeight=4000""}]","Tutup closet patah ",2026-02-20T08:23:14Z,"fad6adb5-d90b-4ff6-b2a4-489297eb49e3",2026-02-20T08:23:14Z,"1986f90f-5dc3-42fd-ae1e-0b9fb56ea21b"
"0d5173f1-b55f-4140-b86c-d39a11ac469f","44616980-21f2-4029-82b9-727c005bb8a5","/damage/44616980-21f2-4029-82b9-727c005bb8a5","[{""description"":"""",""slug"":""img20250826130954.jpg_0"",""alt"":"""",""src"":""wix:image://v1/92cc76_968d545177c6498d9340915595b8f51c~mv2.jpg/img20250826130954.jpg#originWidth=2340&originHeight=4160"",""title"":""IMG20250826130954.jpg"",""type"":""image"",""settings"":{}}]","Kran air wastafel ruang tamu bocor",2025-08-26T05:31:58Z,"34404ad8-457b-4440-8651-bd2a6eff73ab",2025-11-24T10:55:33Z,"92cc76a4-e633-4746-ad9c-32ff27fbbf8b"
"1958ac75-93e0-4029-aa93-ea4c71992bdb","44629807-1ccc-4da7-99cf-bdac8fad0515","/damage/44629807-1ccc-4da7-99cf-bdac8fad0515","[{""description"":"""",""slug"":""img20250606113700.jpg_0"",""alt"":"""",""src"":""wix:image://v1/e20380_fe75ccb68da04ca6ad2878534ffc56da~mv2.jpg/img20250606113700.jpg#originWidth=2296&originHeight=4080"",""title"":""IMG20250606113700.jpg"",""type"":""image"",""settings"":{}}]","guest merokok dalam unit",2025-06-06T03:50:26Z,"a99c9c3f-dcb7-409a-a511-c77c3f13f212",2025-11-24T10:55:33Z,"e20380fa-6663-46ee-9cc7-099288438f86"
"afbf3358-b955-44bb-9116-968f8acac503","4493a355-9ac6-444d-ad47-bcc39e050452","/damage/4493a355-9ac6-444d-ad47-bcc39e050452","[{""description"":"""",""slug"":""img20250809115203.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_698142b709924c32af7500022bfdcaab~mv2.jpg/img20250809115203.jpg#originWidth=4160&originHeight=3120"",""title"":""IMG20250809115203.jpg"",""type"":""image"",""settings"":{}}]","futon set digunakan ",2025-08-09T04:01:29Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"e887cf8d-e8fb-40d2-b901-f64da6793523","47a19f4d-9b48-4be4-88db-32b6181ae428","/damage/47a19f4d-9b48-4be4-88db-32b6181ae428","[{""description"":"""",""slug"":""img_20250910_120201.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0e4acb_ee6211f5f4164467ac103d5abfe6259b~mv2.jpg/img_20250910_120201.jpg#originWidth=3060&originHeight=4080"",""title"":""IMG_20250910_120201.jpg"",""type"":""image"",""settings"":{}}]","Sinki tandas masteroom air lambat turun",2025-09-10T05:10:56Z,"f81bbe07-8e95-4371-8853-688121a7a5f8",2025-11-24T10:55:33Z,"0e4acb5d-00bb-4522-9ebd-dcc7ec0dc7c5"
"afbf3358-b955-44bb-9116-968f8acac503","489405c5-f989-4a43-9bf3-7dcbae894a35","/damage/489405c5-f989-4a43-9bf3-7dcbae894a35","[{""type"":""image"",""src"":""wix:image://v1/125e83_7c0a3a55b41d427bbf5a130603f122ef~mv2.jpg/IMG20251214123036.jpg#originWidth=3120&originHeight=4160""}]","futon digunakan ",2025-12-14T04:32:37Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-14T04:32:37Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"0f2ebdd3-40fa-42e8-abaf-825367db192e","48be8d12-e33a-45eb-82b2-538dd457a589","/damage/48be8d12-e33a-45eb-82b2-538dd457a589","[{""description"":"""",""slug"":""tc_06246.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/9f3c7b_49facbc5bafb431eb2a66110247e33d9~mv2.jpeg/tc_06246.jpeg#originWidth=3024&originHeight=4032"",""title"":""TC_06246.jpeg"",""type"":""image"",""settings"":{}}]","door frame spoil",2025-06-02T08:34:06Z,"9caeba0f-7c72-4d5c-ac2f-4949dd4f1f50",2025-11-24T10:55:33Z,"9f3c7b8d-1cb5-4547-9b51-b93e1b7d267b"
"f40871b1-514a-4878-a6f7-3282265f4459","49a59263-8f65-461a-96da-b6146539e08e","/damage/49a59263-8f65-461a-96da-b6146539e08e","[{""description"":"""",""slug"":""img20250803122235.jpg_0"",""alt"":"""",""src"":""wix:image://v1/125e83_b19960063d7849bd96f3d9d2e479be83~mv2.jpg/img20250803122235.jpg#originWidth=3120&originHeight=4160"",""title"":""IMG20250803122235.jpg"",""type"":""image"",""settings"":{}}]","iron board ada kesan",2025-08-03T04:24:40Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-11-24T10:55:33Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
"57d746c7-443c-4fca-ba93-faea0af6a4a0","4a3f25dc-84c8-4f70-b856-3b5dcd8f987c","/damage/4a3f25dc-84c8-4f70-b856-3b5dcd8f987c","[{""description"":"""",""slug"":""screenshot_20250906_145652.jpg_0"",""alt"":"""",""src"":""wix:image://v1/0e4acb_2b9637e59be14644a785828cf3cedf4d~mv2.jpg/screenshot_20250906_145652.jpg#originWidth=720&originHeight=1612"",""title"":""Screenshot_20250906_145652.jpg"",""type"":""image"",""settings"":{}}]","Kaki Kerusi macam mau Patang.goyang²",2025-09-06T06:58:23Z,"f81bbe07-8e95-4371-8853-688121a7a5f8",2025-11-24T10:55:33Z,"0e4acb5d-00bb-4522-9ebd-dcc7ec0dc7c5"
"966b0b3b-2af9-4108-8745-8e59376c3d30","4c7de2fb-3ac6-412f-a9f4-27765eda4e1e","/damage/4c7de2fb-3ac6-412f-a9f4-27765eda4e1e","[{""type"":""image"",""src"":""wix:image://v1/125e83_b218d121b4aa4198866ce17cf682447a~mv2.jpg/IMG20251221160734.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_33ad9d54a78d476495affdcfe56304a6~mv2.jpg/IMG20251221160725.jpg#originWidth=4160&originHeight=3120""},{""type"":""image"",""src"":""wix:image://v1/125e83_38df64a2c2cf47199c2a2e9abe218f66~mv2.jpg/IMG20251221160634.jpg#originWidth=3120&originHeight=4160""},{""type"":""image"",""src"":""wix:image://v1/125e83_065e942056264a709ca0edbb5426a090~mv2.jpg/IMG20251221160628.jpg#originWidth=4160&originHeight=3120""}]","b.sheet, duvet, pillow, dinding kena coret. kesan tak boleh hilang",2025-12-21T08:10:41Z,"922c42d8-1066-447a-ad7d-697514240e4a",2025-12-21T08:10:41Z,"125e8398-6461-4b7f-a1ed-77458b388b3a"
